Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
1600326,The Cafe Katta,India,Nashik,15,3.3,Cafe
1600258,Barbeque Nation,India,Nashik,117,3.8,"North Indian, European, Mediterranean, Asian"
1600298,Soma at Sula,India,Nashik,33,3.3,North Indian
1600292,Little Italy,India,Nashik,25,3.0,Italian
1600007,Curry Leaves,India,Nashik,162,3.4,"North Indian, Chinese, Fast Food"
1600219,12212,India,Nashik,80,3.5,Fast Food
1600039,RiverDine Restaurant & Bar,India,Nashik,166,3.5,"North Indian, Chinese"
1600169,Veg Aroma,India,Nashik,125,3.6,North Indian
1600252,Chai Tapri,India,Nashik,86,3.4,Cafe
1600227,Divtya Budhlya Wada Restaurant,India,Nashik,76,3.8,Maharashtrian
1600053,Enter The Dragon,India,Nashik,177,3.4,Chinese
1600307,White X Sky Lounge,India,Nashik,24,3.4,North Indian
1600109,Eastern Spice,India,Nashik,140,3.5,North Indian
1600212,House Of Flavours,India,Nashik,71,3.4,"North Indian, Chinese, Continental"
1600108,The Bake Studio,India,Nashik,86,3.6,"Cafe, Desserts"
1600095,Hotel Radhakrishna,India,Nashik,77,3.5,"Malwani, North Indian, Chinese, Seafood"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
1600067,Al Arabian Express,India,Nashik,162,3.7,Mughlai
1600205,Sadhana Restaurant,India,Nashik,218,3.9,Maharashtrian
1600029,Barbeque Ville,India,Nashik,164,3.8,North Indian
1600280,Spice Route,India,Nashik,91,3.6,"North Indian, Maharashtrian"
1600326,The Cafe Katta,India,Nashik,15,3.3,Cafe
1600258,Barbeque Nation,India,Nashik,117,3.8,"North Indian, European, Mediterranean, Asian"
1600298,Soma at Sula,India,Nashik,33,3.3,North Indian
1600292,Little Italy,India,Nashik,25,3.0,Italian
1600007,Curry Leaves,India,Nashik,162,3.4,"North Indian, Chinese, Fast Food"
1600219,12212,India,Nashik,80,3.5,Fast Food
1600039,RiverDine Restaurant & Bar,India,Nashik,166,3.5,"North Indian, Chinese"
1600169,Veg Aroma,India,Nashik,125,3.6,North Indian
1600252,Chai Tapri,India,Nashik,86,3.4,Cafe
1600227,Divtya Budhlya Wada Restaurant,India,Nashik,76,3.8,Maharashtrian
1600053,Enter The Dragon,India,Nashik,177,3.4,Chinese
1600307,White X Sky Lounge,India,Nashik,24,3.4,North Indian
1600109,Eastern Spice,India,Nashik,140,3.5,North Indian
1600212,House Of Flavours,India,Nashik,71,3.4,"North Indian, Chinese, Continental"
1600108,The Bake Studio,India,Nashik,86,3.6,"Cafe, Desserts"
1600095,Hotel Radhakrishna,India,Nashik,77,3.5,"Malwani, North Indian, Chinese, Seafood"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
1600067,Al Arabian Express,India,Nashik,162,3.7,Mughlai
1600205,Sadhana Restaurant,India,Nashik,218,3.9,Maharashtrian
1600029,Barbeque Ville,India,Nashik,164,3.8,North Indian
1600280,Spice Route,India,Nashik,91,3.6,"North Indian, Maharashtrian"
1600326,The Cafe Katta,India,Nashik,15,3.3,Cafe
1600258,Barbeque Nation,India,Nashik,117,3.8,"North Indian, European, Mediterranean, Asian"
1600298,Soma at Sula,India,Nashik,33,3.3,North Indian
1600292,Little Italy,India,Nashik,25,3.0,Italian
1600007,Curry Leaves,India,Nashik,162,3.4,"North Indian, Chinese, Fast Food"
1600219,12212,India,Nashik,80,3.5,Fast Food
1600039,RiverDine Restaurant & Bar,India,Nashik,166,3.5,"North Indian, Chinese"
1600169,Veg Aroma,India,Nashik,125,3.6,North Indian
1600252,Chai Tapri,India,Nashik,86,3.4,Cafe
1600227,Divtya Budhlya Wada Restaurant,India,Nashik,76,3.8,Maharashtrian
1600053,Enter The Dragon,India,Nashik,177,3.4,Chinese
1600307,White X Sky Lounge,India,Nashik,24,3.4,North Indian
1600109,Eastern Spice,India,Nashik,140,3.5,North Indian
1600212,House Of Flavours,India,Nashik,71,3.4,"North Indian, Chinese, Continental"
1600108,The Bake Studio,India,Nashik,86,3.6,"Cafe, Desserts"
1600095,Hotel Radhakrishna,India,Nashik,77,3.5,"Malwani, North Indian, Chinese, Seafood"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
1600067,Al Arabian Express,India,Nashik,162,3.7,Mughlai
1600205,Sadhana Restaurant,India,Nashik,218,3.9,Maharashtrian
1600029,Barbeque Ville,India,Nashik,164,3.8,North Indian
1600280,Spice Route,India,Nashik,91,3.6,"North Indian, Maharashtrian"
1600326,The Cafe Katta,India,Nashik,15,3.3,Cafe
1600258,Barbeque Nation,India,Nashik,117,3.8,"North Indian, European, Mediterranean, Asian"
1600298,Soma at Sula,India,Nashik,33,3.3,North Indian
1600292,Little Italy,India,Nashik,25,3.0,Italian
1600007,Curry Leaves,India,Nashik,162,3.4,"North Indian, Chinese, Fast Food"
1600219,12212,India,Nashik,80,3.5,Fast Food
1600039,RiverDine Restaurant & Bar,India,Nashik,166,3.5,"North Indian, Chinese"
1600169,Veg Aroma,India,Nashik,125,3.6,North Indian
1600252,Chai Tapri,India,Nashik,86,3.4,Cafe
1600227,Divtya Budhlya Wada Restaurant,India,Nashik,76,3.8,Maharashtrian
1600053,Enter The Dragon,India,Nashik,177,3.4,Chinese
1600307,White X Sky Lounge,India,Nashik,24,3.4,North Indian
1600109,Eastern Spice,India,Nashik,140,3.5,North Indian
1600212,House Of Flavours,India,Nashik,71,3.4,"North Indian, Chinese, Continental"
1600108,The Bake Studio,India,Nashik,86,3.6,"Cafe, Desserts"
1600095,Hotel Radhakrishna,India,Nashik,77,3.5,"Malwani, North Indian, Chinese, Seafood"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
15853,Barbeque Nation,India,Ludhiana,80,3.9,"North Indian, Chinese, Continental"
15292,Bistro 226,India,Ludhiana,217,4.2,"Italian, Continental, North Indian, Cafe"
15091,Aman Chicken,India,Ludhiana,196,4.6,"North Indian, Mughlai"
15497,Nik Bakers,India,Ludhiana,210,4.2,"Cafe, Bakery, Desserts"
15321,The Yellow Chilli,India,Ludhiana,325,4.4,"Mughlai, North Indian, Chinese"
15132,Bistro Flamme Bois,India,Ludhiana,178,4.1,"Italian, Continental, Mexican, Lebanese"
15008,Hot Breads,India,Ludhiana,261,4.2,"Continental, Chinese, Italian, Bakery"
18400368,Pirates Of Grill,India,Ludhiana,41,3.9,"North Indian, Mughlai"
15309,Mocha,India,Ludhiana,153,3.7,Cafe
18444271,Hawai Adda,India,Ludhiana,17,3.5,"North Indian, Chinese, Continental"
15705,Kitchen At 95 - Hyatt Regency,India,Ludhiana,87,4.3,"Mediterranean, Chinese, Continental"
15717,The BrewMaster - The Mix Fine Dine,India,Ludhiana,154,3.9,"North Indian, Continental"
15005,Indian Summer,India,Ludhiana,191,4.1,"North Indian, Chinese"
15774,Belfrance Luxury Chocolates,India,Ludhiana,138,4.4,"Cafe, Continental, Italian, Bakery"
15221,Basant,India,Ludhiana,109,3.9,"North Indian, Chinese, South Indian, Fast Food"
15239,Basant Restaurant,India,Ludhiana,93,3.6,"North Indian, Chinese, Fast Food"
15104,Nando's,India,Ludhiana,156,3.8,"Portuguese, African"
15368,Spice Cube,India,Ludhiana,116,3.5,"North Indian, Chinese, Continental"
15777,District 6,India,Ludhiana,53,3.8,"European, Chinese"
15078,Domino's Pizza,India,Ludhiana,86,3.6,"Pizza, Fast Food"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2100702,Barbeque Nation,India,Guwahati,774,4.9,North Indian
18224282,Three Guys,India,Guwahati,233,4.3,"Continental, North Indian, Chinese, Arabian, Thai"
18381932,The Zouq : Resto-Cafe,India,Guwahati,124,4.1,"Cafe, North Indian, Italian"
2100921,Brooklyn Blues,India,Guwahati,110,4.2,"Continental, European"
18384506,The Basement Café,India,Guwahati,126,4.7,Cafe
2100870,The Woking Mama,India,Guwahati,129,4.4,"Chinese, Thai, Japanese, Asian"
2100101,Yo! China,India,Guwahati,327,3.6,Chinese
2100719,The Corner Cafe,India,Guwahati,179,4.1,"Cafe, Continental"
18397909,BrewBakes,India,Guwahati,28,4.0,"Cafe, Continental, Chinese"
2100478,Terra Mayaa Restaurant and Lounge,India,Guwahati,360,3.9,"North Indian, Continental, Italian, Chinese"
2100712,Mocha,India,Guwahati,394,4.6,"Cafe, Italian"
2100565,Confucius,India,Guwahati,304,4.1,"Chinese, Thai"
2100322,4 Seasons,India,Guwahati,142,3.6,"Chinese, North Indian"
2100849,Café Riverrun,India,Guwahati,99,4.2,"Continental, Juices, Cafe, Desserts, Salad, Italian"
2100074,Shanghai Salsa,India,Guwahati,256,4.0,"Continental, Fast Food, Chinese, Charcoal Grill, Mexican"
2100861,Underdoggs Sports Bar & Grill,India,Guwahati,222,4.4,"North Indian, Continental"
2100676,Chung Fa,India,Guwahati,369,4.3,Chinese
18480196,Fat Belly,India,Guwahati,25,4.1,"Asian, Chinese, Tibetan"
2100108,Strawberry Fields,India,Guwahati,290,4.1,Cafe
2100776,Ziya,India,Guwahati,96,4.3,"Continental, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2200011,Makhan Fish and Chicken Corner,India,Amritsar,345,3.4,"North Indian, Chinese"
2200044,Bharawan Da Dhaba,India,Amritsar,461,3.5,"North Indian, Fast Food"
2200045,The Kulcha Land,India,Amritsar,206,3.9,"North Indian, Street Food"
2200132,Brothers Dhaba,India,Amritsar,276,3.8,North Indian
2200078,Charming Chicken,India,Amritsar,151,3.9,North Indian
2200153,Kanha Sweets,India,Amritsar,140,4.1,Fast Food
2200055,Beera Chicken Corner,India,Amritsar,192,3.8,North Indian
2200236,Brothers' Amritsari Dhaba,India,Amritsar,71,3.8,North Indian
2200033,La Roma Pizzeria,India,Amritsar,111,3.5,"Fast Food, Italian"
2200175,Gurdas Ram Jalebi Wala,India,Amritsar,104,4.1,Mithai
2200043,Bade Bhai Ka Brothers' Dhaba,India,Amritsar,94,3.7,"North Indian, Fast Food"
2200030,Crystal Restaurant,India,Amritsar,122,3.4,"North Indian, Mughlai"
2200034,Surjit Food Plaza,India,Amritsar,96,3.5,North Indian
2200201,Brijwasi Chat Bhandar,India,Amritsar,56,3.6,Street Food
2200149,Shudh Restaurant,India,Amritsar,44,3.4,"North Indian, South Indian, Chinese, Fast Food"
2200001,The Yellow Chilli,India,Amritsar,98,3.4,"North Indian, Mughlai, Chinese"
2200067,Bubby Fish & Chicken Corner,India,Amritsar,91,3.5,North Indian
2200358,Bon Gateau,India,Amritsar,26,3.4,"Cafe, Bakery, Fast Food"
2200283,Sakhis Watz Kukin,India,Amritsar,51,3.6,"North Indian, Chinese"
18204507,Ahuja Milk Bhandar,India,Amritsar,52,4.0,Beverages
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2300162,Upper Crust,India,Kanpur,49,3.4,"Bakery, Fast Food"
2300183,Mr Brown,India,Kanpur,97,3.9,"Bakery, Desserts, Fast Food"
18377936,Liquid,India,Kanpur,24,4.0,"Finger Food, North Indian, Continental, Italian, Mediterranean"
2300003,Anaicha's Food Joint,India,Kanpur,106,3.6,"Chinese, North Indian, Continental"
2300061,Hucka,India,Kanpur,148,3.3,"Chinese, Fast Food"
2300009,Verandah,India,Kanpur,160,3.7,"Chinese, Italian, Fast Food"
18312106,UrbanCrave,India,Kanpur,127,3.9,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages"
2300187,Waterside - The Landmark Hotel,India,Kanpur,113,3.9,"North Indian, Chinese"
2300065,Gyan Vaishnav,India,Kanpur,97,3.9,North Indian
2300476,Dunkin Donuts,India,Kanpur,87,4.1,"Desserts, Fast Food"
18391601,Barbeque Nation,India,Kanpur,41,4.0,"North Indian, Mughlai, Lebanese, Arabian, Mediterranean"
2300497,Atmosphere Grill Cafe Sheesha,India,Kanpur,34,3.6,"Indian, Chinese, Continental"
2300188,Royal Dine - Hotel Royal Cliff,India,Kanpur,54,4.0,"North Indian, Chinese"
2300018,Little Chef,India,Kanpur,158,4.1,"North Indian, Fast Food"
2300058,Dhuaan,India,Kanpur,155,4.3,"North Indian, Mexican, Italian"
2300042,Chin Mi,India,Kanpur,86,3.9,Chinese
18407105,Urban Crave Express,India,Kanpur,43,3.5,"Cafe, Italian"
2300176,Aromas,India,Kanpur,171,4.1,Fast Food
2300483,The Zaffran,India,Kanpur,51,3.3,"North Indian, Continental, Asian"
2300048,Tadka,India,Kanpur,97,3.8,North Indian
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2400144,The Tamarind Tree,India,Allahabad,106,3.4,"South Indian, Chinese"
2400195,Cafe El Chico,India,Allahabad,59,3.6,"Continental, Italian"
2400119,KFC,India,Allahabad,58,3.4,"American, Fast Food"
2400016,Hot Stuff,India,Allahabad,105,3.5,"North Indian, Fast Food"
2400009,Sagar Ratna,India,Allahabad,134,3.5,"South Indian, North Indian, Chinese, Continental"
2400148,Bean Here,India,Allahabad,76,3.3,"Cafe, Fast Food"
2400017,Tandoor Restaurant,India,Allahabad,151,3.2,"North Indian, Chinese"
2400052,Eat On,India,Allahabad,105,3.7,North Indian
2400193,Dewsis,India,Allahabad,99,3.4,"North Indian, Chinese"
2400027,Friends Forever,India,Allahabad,83,3.4,"North Indian, Chinese"
18317988,The BrewMaster,India,Allahabad,49,3.3,"North Indian, Chinese, Italian"
2400293,Paradise,India,Allahabad,57,3.6,"Desserts, Fast Food"
2400279,Subway,India,Allahabad,32,3.4,"Fast Food, American, Salad, Healthy Food"
2400019,Bikanerwala,India,Allahabad,51,3.2,"North Indian, Street Food, Fast Food"
2400349,Pizza Hut,India,Allahabad,35,3.4,"Italian, Pizza"
2400020,Aryan Family's Delight,India,Allahabad,57,3.4,"North Indian, South Indian, Fast Food"
17960073,Hotel Ravisha Continental,India,Allahabad,18,3.4,"North Indian, South Indian, Chinese"
2400403,Pind Balluchi,India,Allahabad,6,3.2,"North Indian, Mughlai"
2400010,Moti Mahal Delux,India,Allahabad,58,3.3,"Mughlai, North Indian, Chinese"
2400014,McDonald's,India,Allahabad,53,3.3,Fast Food
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2500023,Kream N Krunch,India,Aurangabad,240,3.6,"North Indian, Chinese, Continental, Italian"
2500030,Bhoj Restaurant,India,Aurangabad,89,3.7,North Indian
2500346,Yalla Yalla,India,Aurangabad,71,3.3,"North Indian, Hyderabadi"
2500343,Mokoholic Juice Bar,India,Aurangabad,21,3.5,"Juices, Desserts"
2500079,d' Curry House,India,Aurangabad,73,3.6,"Continental, Chinese, Biryani, North Indian"
2500075,Mauj Restaurant,India,Aurangabad,47,3.3,"Italian, Fast Food, North Indian, Chinese"
2500256,Indiana Veg Restaurant,India,Aurangabad,75,3.4,"South Indian, North Indian, Chinese, Fast Food"
2500390,Downside Up,India,Aurangabad,8,3.2,"Cafe, Mughlai, North Indian"
2500122,Kailash Restaurant,India,Aurangabad,76,3.3,"North Indian, Chinese, South Indian, Fast Food"
2500024,Madhuban Restaurant - Welcome Hotel Rama International,India,Aurangabad,94,3.4,"North Indian, Chinese, Continental, Italian, Mexican"
2500123,Great Sagar Restaurant,India,Aurangabad,74,3.3,"North Indian, Mughlai"
2500052,Ashoka's Veg Restaurant,India,Aurangabad,46,3.3,"South Indian, Chinese, North Indian"
2500134,Domino's Pizza,India,Aurangabad,19,3.1,Pizza
2500029,Naivedya,India,Aurangabad,71,3.4,North Indian
2500062,Kareem's Fine Dining,India,Aurangabad,45,3.3,"Mughlai, Biryani"
2500054,Angeethi Restaurant,India,Aurangabad,63,3.3,"North Indian, Chinese"
2500069,Hotel Laadli,India,Aurangabad,46,3.4,"North Indian, South Indian"
2500076,Balbeer's Kitchen & Bar,India,Aurangabad,65,3.3,"Italian, Continental, Chinese, North Indian"
2500007,Kareem's Kabab & Biryani,India,Aurangabad,39,3.4,Mughlai
2500056,That Baat,India,Aurangabad,34,3.4,Maharashtrian
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2600031,10 Downing Street,India,Bhopal,257,4.0,"North Indian, Chinese"
2600010,Bake N Shake,India,Bhopal,103,4.1,Fast Food
18461339,Papa Mexicano,India,Bhopal,20,3.6,"Fast Food, Mexican, Tex-Mex"
2600340,Da pizzeria,India,Bhopal,111,3.6,"Pizza, Italian, Fast Food"
2600079,Bapu Ki Kutia,India,Bhopal,175,3.5,"North Indian, Chinese, South Indian, Fast Food"
2600303,Kebabsville - Sayaji Hotel,India,Bhopal,128,4.3,North Indian
2600230,Manohar Dairy And Restaurant,India,Bhopal,243,4.4,"North Indian, South Indian, Street Food, Bakery"
2600109,Sagar Gaire Fast Food,India,Bhopal,427,4.9,Fast Food
2600250,Chi Kitchen,India,Bhopal,103,4.0,Chinese
2600514,Maybe There,India,Bhopal,63,3.4,Cafe
2600494,Kafe Kulture,India,Bhopal,98,3.8,"Cafe, Fast Food"
18108352,Violet Hour,India,Bhopal,33,3.8,Bakery
2600311,The Kasbah,India,Bhopal,126,3.9,"North Indian, Chinese"
2600472,Black N White Cafe,India,Bhopal,51,3.3,"Cafe, Chinese, North Indian"
2600003,Manohar Dairy And Restaurant,India,Bhopal,238,4.1,"North Indian, South Indian, Street Food, Bakery"
2600025,Pizza Hut,India,Bhopal,118,4.1,Pizza
2600008,Bake N Shake,India,Bhopal,223,4.2,Fast Food
2600007,Bake N Shake,India,Bhopal,120,4.3,Fast Food
2600393,The Urban Socialite,India,Bhopal,79,3.8,"Italian, Mexican, Chinese"
2600180,Indian Coffee House,India,Bhopal,161,3.9,South Indian
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2700263,Prana,India,Ranchi,81,3.7,"European, North Indian, Continental, Italian"
2700002,Moti Mahal Delux Tandoori Trail,India,Ranchi,119,3.6,"North Indian, Chinese"
2700007,Kaveri Restaurant And Caterers,India,Ranchi,370,4.0,"North Indian, Chinese, South Indian, Chinese"
2700044,KFC,India,Ranchi,125,3.2,Fast Food
2700036,Aroma - The Royal Retreat,India,Ranchi,67,3.5,"North Indian, South Indian, Chinese"
2700010,Yo China Restaurant,India,Ranchi,117,3.4,Chinese
2700082,The Urban Brava,India,Ranchi,95,3.6,"Cafe, Fast Food, North Indian"
2700085,Kaveri Restaurant And Caterers,India,Ranchi,102,3.4,"North Indian, Chinese, South Indian, Chinese"
2700049,Pizza Hut,India,Ranchi,66,3.5,Pizza
2700223,The Kav's,India,Ranchi,51,3.2,"North Indian, Continental, Chinese"
2700032,Waterfront - Radisson Blu,India,Ranchi,62,3.4,"North Indian, Continental"
2700011,7th Heaven,India,Ranchi,92,3.7,"South Indian, North Indian, Chinese"
2700019,Yellow Sapphire,India,Ranchi,116,3.7,"Continental, North Indian, European"
2700059,Punjab Sweet House,India,Ranchi,112,3.5,Street Food
18388053,The Best,India,Ranchi,13,3.4,"North Indian, South Indian, Chinese"
2700242,Food Belle,India,Ranchi,20,3.3,"North Indian, Chinese"
2700241,OMG Cafe,India,Ranchi,19,3.3,"Cafe, Italian, Mexican, Chinese, North Indian"
2700008,Jungli Moon Dance Restaurant,India,Ranchi,26,3.1,"North Indian, South Indian, Chinese"
2700024,Kathi Kabab,India,Ranchi,89,3.3,"Fast Food, North Indian"
2700001,Hot Lips,India,Ranchi,65,3.3,"North Indian, Chinese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
2800052,The Square - Hotel Novotel,India,Vizag,125,4.1,"Continental, North Indian"
2800019,Flying Spaghetti Monster,India,Vizag,316,4.4,Italian
2800856,Barbeque Nation,India,Vizag,345,4.9,"North Indian, Chinese, Mediterranean"
2800012,Pizza Hut,India,Vizag,230,4.3,"Pizza, Fast Food"
2800096,Kamat Restaurant,India,Vizag,154,3.6,"Andhra, North Indian, Chinese, Seafood, Biryani"
2800095,Alpha Hotel,India,Vizag,240,3.7,"North Indian, Biryani"
2800911,Double Roti,India,Vizag,27,3.8,"Cafe, Fast Food, American"
2800013,Pizza Hut,India,Vizag,289,4.6,"Pizza, Fast Food"
2800881,Plot 17,India,Vizag,172,4.3,"Burger, Pizza, Biryani"
18285610,Six Degrees,India,Vizag,75,4.1,"South Indian, Chinese, Continental, Italian, North Indian"
18306045,Percolator Coffee House,India,Vizag,84,3.6,"Mughlai, Chinese, Cafe, BBQ, Cajun"
2800083,My Restaurant,India,Vizag,124,3.5,"Andhra, North Indian, Chinese"
2800042,Vista - The Park,India,Vizag,74,3.8,"American, North Indian, Thai, Continental"
2800757,Bake My Wish,India,Vizag,175,3.8,Fast Food
2800418,Kaloreez,India,Vizag,85,3.7,"Cafe, North Indian, Chinese"
2800294,Sri Sairam Parlour,India,Vizag,270,4.2,"South Indian, North Indian"
2800128,Sea Inn - Raju Gaari Dhaba,India,Vizag,169,4.0,"Biryani, Andhra"
2800897,Tea Trails,India,Vizag,57,3.7,Fast Food
2800100,D Cabana,India,Vizag,193,3.6,"Continental, Seafood, Chinese, North Indian, Biryani"
2800903,Mekong - Hotel GreenPark,India,Vizag,73,4.4,"Chinese, Thai, Burmese, Vietnamese, Tibetan, Japanese"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
18436042,Eram Rooftop,India,Bhubaneshwar,89,3.5,"Asian, Continental"
18408676,Central Perk 7,India,Bhubaneshwar,145,4.5,"Cafe, Charcoal Grill, Steak"
18413814,Aangan Horizon,India,Bhubaneshwar,90,4.0,"North Indian, Chinese, Continental"
2900219,Adda,India,Bhubaneshwar,424,3.8,"North Indian, Chinese, Mexican, Beverages"
2900587,Tyre Patty,India,Bhubaneshwar,289,3.9,Cafe
18271459,JUGAAD JN.,India,Bhubaneshwar,199,4.1,"North Indian, Rajasthani"
18377283,Cha cTea,India,Bhubaneshwar,56,3.8,"Cafe, Tea"
2900234,The Chicken Dinesty,India,Bhubaneshwar,247,3.9,"Fast Food, North Indian, Chinese"
2900562,Richard's Kitchen & Coffee Bar,India,Bhubaneshwar,253,3.8,"Cafe, Chinese, Fast Food, Seafood"
2900354,Silver Streak,India,Bhubaneshwar,379,4.1,Chinese
2900640,Chai Break,India,Bhubaneshwar,69,4.3,"Italian, Cafe, Chinese, Continental"
2900020,Lal Qila,India,Bhubaneshwar,228,3.7,"Mughlai, Chinese, North Indian"
2900473,Chill Ummm,India,Bhubaneshwar,338,3.7,"Chinese, North Indian, Cafe"
18362677,Michael's Kitchen,India,Bhubaneshwar,118,3.7,"North Indian, Asian, European"
2900550,Taste Of China,India,Bhubaneshwar,145,4.0,Chinese
2900469,99 North Restaurant,India,Bhubaneshwar,173,3.6,"North Indian, Chinese"
18235390,Brewberrys The Coffee Bar,India,Bhubaneshwar,197,4.0,Cafe
18408600,Food Fever,India,Bhubaneshwar,49,4.2,"Chinese, North Indian"
2900012,Mainland China,India,Bhubaneshwar,345,4.3,Chinese
2900044,Mamma Mia - Mayfair Lagoon,India,Bhubaneshwar,256,4.1,"Cafe, Italian, Mexican, Bakery"
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3001489,Batlivala & Khanabhoy,India,Coimbatore,40,4.2,"Parsi, North Indian"
18280306,Tim's Bistro,India,Coimbatore,85,3.9,"North Indian, Continental"
3000048,Barbeque Nation,India,Coimbatore,505,4.4,"North Indian, European, Mediterranean"
18260777,Kuchi n Kream,India,Coimbatore,202,4.6,"Cafe, Continental, Fast Food"
3000122,Zucca Pizzeria,India,Coimbatore,274,3.5,Pizza
3000195,Valarmathi Kongunaatu Samayal,India,Coimbatore,380,4.5,"South Indian, Biryani"
3000996,Yari,India,Coimbatore,221,4.2,"North Indian, Chinese, Street Food"
3000001,That's Y Food,India,Coimbatore,299,4.2,"North Indian, Biryani"
3001032,Burger Ka Baap,India,Coimbatore,147,4.3,Fast Food
3000016,On The Go,India,Coimbatore,215,4.0,"Italian, North Indian, Desserts"
3000021,The Cascade Restaurant,India,Coimbatore,243,4.1,Chinese
3000107,Haribhavanam Hotel,India,Coimbatore,318,3.9,"South Indian, Chettinad, North Indian"
3000770,Cafe Totaram,India,Coimbatore,132,4.0,"Cafe, Fast Food"
18434000,24 Plus Cafe & Restaurant,India,Coimbatore,24,3.8,"Continental, Fast Food, Desserts, Indian"
3000062,Cream Centre,India,Coimbatore,203,4.0,"North Indian, Chinese, Italian, Mexican"
3000014,Sree Annapoorna,India,Coimbatore,225,4.3,"South Indian, North Indian, Chinese"
3001065,Cream Stone,India,Coimbatore,161,4.3,"Desserts, Ice Cream"
3001321,CakeBee,India,Coimbatore,200,4.9,"Bakery, Desserts"
3000126,Bird On Tree,India,Coimbatore,221,3.8,"Continental, Chinese, Thai, Malaysian, North Indian"
3000132,Kites Cafe,India,Coimbatore,124,3.8,Cafe
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3100302,Machali,India,Mangalore,245,4.1,Seafood
3100143,Kobe Sizzlers,India,Mangalore,104,3.7,"Continental, American"
3100422,Punjab Da Pind,India,Mangalore,173,3.7,"North Indian, Mughlai, Chinese, Mangalorean"
3100008,Gajalee Sea Food,India,Mangalore,257,3.9,"Seafood, North Indian"
3100010,Diesel Cafe,India,Mangalore,196,3.8,"American, Italian"
3100014,Sizzler's Ranch,India,Mangalore,328,3.8,Continental
3100448,Spindrift,India,Mangalore,156,3.9,"North Indian, Italian, Finger Food"
3100441,Barbeque Nation,India,Mangalore,193,3.7,"North Indian, Chinese"
18237384,Brio Cafe and Grill,India,Mangalore,84,3.6,"Cafe, Continental"
3100033,Liquid Lounge,India,Mangalore,290,3.8,"Finger Food, Continental, North Indian"
3100142,Giri Manja's,India,Mangalore,281,4.2,Seafood
3100153,Maharaja Restaurant,India,Mangalore,275,3.6,"South Indian, North Indian"
3100044,Village Restaurant,India,Mangalore,260,3.7,"Chinese, Continental, North Indian, Mughlai"
3100446,#45,India,Mangalore,209,3.6,Cafe
3100145,Froth On Top,India,Mangalore,355,3.7,"Chinese, Mangalorean"
3100017,Sagar Ratna,India,Mangalore,175,3.7,"South Indian, North Indian, Chinese"
3100148,Smoke N Oven,India,Mangalore,127,3.5,"Pizza, Italian"
3100030,Kabab Studio,India,Mangalore,183,3.5,"North Indian, Mughlai"
3100159,Crave Desserts & Bakes,India,Mangalore,196,3.9,"Desserts, Bakery"
3100013,Hao Ming,India,Mangalore,280,3.5,Chinese
Restaurant_id,Restaurant_Name,Country_name,City name,User_rating_votes,User_aggregate_rating,Cuisines
3200034,Tomato's,India,Vadodara,395,4.1,"North Indian, Mughlai, Mexican, Thai"
18275708,Meraki,India,Vadodara,93,4.0,"North Indian, Continental, Italian, Asian"
3200440,Kabir Kitchen,India,Vadodara,130,3.8,"North Indian, Chinese"
3200590,Coffee Culture,India,Vadodara,92,4.3,Cafe
3200311,La Quello - Mediterranean Kitchen,India,Vadodara,321,4.6,"Mediterranean, Italian"
3200012,Barbeque Nation,India,Vadodara,332,4.3,"Mughlai, North Indian"
3200021,That Place,India,Vadodara,276,4.4,"Italian, Mexican, Continental"
3200584,Wok On Fire,India,Vadodara,107,3.8,"Thai, Chinese, Asian"
3200269,The Yellow Chilli,India,Vadodara,243,3.9,"North Indian, Mughlai"
3200265,VarieTea,India,Vadodara,145,3.9,"Cafe, Fast Food"
3200497,El Amigos Kitchen,India,Vadodara,96,3.5,"North Indian, Thai, Italian, Chinese, Mexican"
3200005,Little Italy,India,Vadodara,202,4.1,Italian
